2193	(3, 4352)
292	(2, 14622)
1204	(1, 54411)
3107	(3, 4889)
292	(5, 49260)
2193	(5, 49448)
1231	(1, 16584)
1204	(1, 17265)
2949	(5, 49042)
2193	(1, 22306)
2096	(1, 39795)
2096	(1, 22690)
292	(1, 30478)
2096	(1, 52650)
2193	(3, 4010)
1231	(1, 38583)
3246	(1, 32554)
2949	(15, 31419)
1204	(1, 21679)
2949	(1, 43309)
3267	(1, 52771)
2949	(12, 48564)
1231	(1, 36826)
3246	(1, 18555)
292	(2, 16584)
1231	(1, 26336)
1204	(1, 27606)
292	(2, 16157)
1231	(1, 9949)
2193	(5, 49510)
292	(5, 50048)
2096	(1, 43168)
2096	(1, 19542)
1204	(1, 8248)
2193	(1, 20665)
3246	(1, 38361)
292	(1, 10417)
1231	(1, 36824)
2096	(5, 49038)
2949	(1, 11745)
1204	(1, 47261)
3246	(3, 5028)
3246	(1, 39060)
1204	(1, 47609)
2096	(1, 15935)
3107	(2, 13918)
2096	(2, 14873)
1231	(2, 16484)
2949	(1, 27650)
2193	(1, 17476)
1231	(1, 39440)
3267	(1, 36950)
2096	(3, 4183)
2096	(1, 42566)
3246	(4, 46992)
3267	(1, 13336)
2096	(1, 54300)
1231	(1, 38951)
2096	(1, 28816)
2096	(2, 12858)
3246	(2, 16683)
3246	(1, 16109)
2949	(2, 16541)
2193	(1, 42430)
1231	(1, 36600)
3246	(1, 36217)
2096	(0, 9958)
3107	(36, 27506)
2949	(2, 16545)
2949	(25, 10456)
2193	(3, 4353)
1204	(1, 32715)
1231	(1, 47072)
2096	(1, 54313)
2949	(1, 27590)
1231	(0, 44873)
3246	(3, 4091)
2096	(1, 23952)
1204	(1, 48242)
2949	(1, 14402)
3246	(3, 5937)
2193	(1, 20229)
2096	(1, 15682)
3246	(1, 38946)
1231	(2, 15572)
1231	(1, 33148)
3246	(1, 46992)
1204	(5, 49536)
3246	(5, 49760)
2096	(1, 7013)
2096	(1, 33589)
1231	(1, 6690)
292	(1, 16129)
3246	(1, 44149)
2096	(1, 40365)
3246	(5, 49847)
2949	(1, 34911)
1231	(3, 4738)
2193	(28, 29473)
2193	(1, 2987)
2096	(18, 19290)
2949	(2, 15654)
1204	(1, 37244)
2096	(1, 46456)
1204	(3, 4612)
2949	(1, 36506)
2096	(1, 23196)
2096	(2, 15502)
1204	(1, 50161)
3107	(1, 45677)
1204	(3, 4091)
3246	(3, 4508)
3107	(1, 45252)
3246	(1, 673)
3246	(1, 7232)
3246	(1, 20431)
2193	(1, 11010)
1204	(3, 5937)
2193	(3, 5874)
2096	(1, 18937)
2193	(1, 19588)
3246	(1, 33934)
1204	(3, 5881)
3267	(2, 17060)
1204	(1, 6889)
3246	(19, 10011)
2193	(1, 41995)
1204	(1, 33846)
1231	(1, 7259)
1204	(5, 49916)
1231	(1, 6849)
3246	(1, 10890)
1204	(1, 10523)
1204	(2, 14183)
1204	(1, 41901)
2949	(3, 4679)
3246	(1, 3425)
3267	(5, 49704)
1231	(1, 17860)
1231	(1, 6216)
1204	(1, 19008)
2193	(1, 25797)
2096	(3, 4238)
1204	(1, 16782)
1204	(5, 49071)
2193	(1, 51314)
1204	(1, 35199)
3246	(1, 38584)
2096	(1, 9695)
2949	(15, 43333)
3246	(5, 49055)
1231	(1, 54370)
1204	(2, 16481)
1231	(3, 4123)
3246	(5, 49042)
2193	(3, 5933)
1231	(1, 34109)
3246	(1, 16483)
2193	(5, 49112)
1231	(3, 4183)
3107	(0, 43700)
1204	(1, 29061)
2949	(3, 4031)
3246	(5, 49477)
2096	(1, 32317)
3107	(1, 21709)
3246	(1, 41649)
2096	(1, 6453)
3107	(1, 27506)
292	(1, 16512)
3246	(2, 16485)
1231	(5, 50005)
1204	(1, 36134)
1204	(1, 3872)
2949	(1, 45509)
3107	(3, 5935)
2949	(1, 21461)
2096	(1, 53810)
2949	(5, 49648)
1231	(1, 12408)
3246	(5, 49380)
3246	(5, 49650)
3246	(1, 16115)
292	(12, 36991)
2193	(3, 5544)
2949	(1, 45578)
1231	(1, 30642)
1231	(0, 9949)
2949	(1, 26761)
1231	(11, 10681)
3246	(11, 50157)
2949	(1, 48356)
292	(1, 10831)
2193	(1, 15112)
292	(3, 5935)
3107	(5, 49704)
1204	(1, 14253)
2096	(1, 41971)
3107	(3, 56308)
3246	(1, 52017)
2193	(3, 4659)
2096	(1, 23912)
2096	(3, 5937)
3107	(3, 4807)
2096	(15, 10727)
3107	(2, 17306)
1204	(1, 36517)
2949	(1, 30362)
1204	(1, 6938)
1231	(2, 16214)
1204	(1, 7273)
292	(3, 56308)
1204	(1, 8519)
1231	(1, 27948)
292	(3, 4807)
2193	(2, 17424)
2949	(1, 46761)
2096	(1, 19046)
1231	(1, 54289)
1231	(1, 33346)
2193	(5, 48668)
2096	(18, 33972)
3107	(19, 20573)
2096	(1, 38926)
1231	(1, 14444)
3246	(1, 16326)
3246	(1, 8341)
2096	(1, 11344)
2193	(12, 7437)
1231	(1, 29858)
3107	(3, 55879)
3107	(1, 26240)
3246	(1, 22427)
3107	(0, 22084)
3246	(1, 18577)
1204	(1, 47222)
2096	(1, 17683)
1204	(1, 31558)
1231	(1, 44854)
1231	(1, 43299)
2096	(1, 14971)
2949	(3, 5003)
1231	(1, 35149)
3246	(1, 7766)
2193	(5, 48768)
1204	(20, 25815)
1231	(1, 54196)
2096	(1, 15194)
1231	(1, 16719)
3246	(1, 11353)
3246	(1, 16121)
292	(14, 54443)
292	(3, 55879)
3267	(3, 4540)
2096	(1, 48495)
2949	(1, 36916)
1204	(3, 56309)
1204	(1, 46164)
1204	(1, 7004)
2949	(3, 56337)
2949	(23, 7776)
3246	(1, 38262)
1204	(2, 14622)
1231	(1, 27672)
2096	(1, 34253)
3246	(2, 16109)
1204	(28, 28863)
1231	(1, 15064)
2949	(4, 7776)
2949	(1, 3639)
3267	(5, 49478)
2949	(6, 56747)
2096	(1, 32761)
3246	(5, 49767)
1231	(2, 15271)
1204	(1, 21733)
1204	(1, 45748)
2193	(2, 16553)
1231	(1, 53216)
2949	(6, 56490)
2949	(19, 41073)
1204	(1, 8859)
2193	(3, 4126)
2096	(1, 54126)
2096	(5, 50015)
292	(1, 7589)
3246	(1, 18584)
3107	(2, 13472)
1231	(1, 41446)
2096	(1, 13866)
1204	(1, 28063)
2949	(6, 56581)
3107	(1, 47761)
1204	(1, 15353)
2096	(1, 2080)
3246	(1, 7242)
1204	(1, 7252)
2096	(1, 13909)
2949	(1, 12653)
1204	(1, 17291)
1231	(1, 32804)
3246	(1, 16486)
3246	(1, 24378)
1204	(1, 9471)
1204	(3, 55927)
2193	(5, 49832)
2949	(1, 42070)
3267	(2, 16304)
1231	(1, 15070)
2096	(3, 4504)
3107	(1, 30678)
2949	(1, 12679)
2096	(1, 39259)
1231	(1, 28259)
3246	(3, 4031)
2949	(1, 41791)
2949	(27, 30180)
2096	(1, 55590)
1231	(1, 7239)
3246	(1, 35461)
2193	(1, 26861)
2949	(1, 16947)
1204	(1, 54300)
2096	(1, 14022)
1204	(5, 49925)
3246	(1, 20946)
3107	(3, 4101)
2096	(1, 53641)
3107	(5, 49448)
1204	(1, 24634)
1204	(1, 6447)
2949	(3, 56335)
1204	(3, 4679)
3107	(3, 5944)
292	(2, 13374)
1231	(1, 16120)
2096	(9, 39795)
3246	(1, 39651)
3246	(1, 14982)
1231	(2, 16796)
292	(3, 4101)
2193	(1, 20359)
2096	(1, 7279)
1231	(1, 33001)
1204	(1, 31524)
292	(1, 35652)
292	(3, 5944)
3107	(5, 49510)
1231	(2, 14458)
2949	(1, 15782)
2096	(0, 53810)
2193	(3, 4031)
1204	(3, 4031)
2949	(1, 52225)
3267	(3, 4091)
3246	(5, 49866)
1231	(1, 39182)
2096	(1, 17967)
1231	(1, 35339)
1231	(1, 45367)
3246	(1, 6828)
2193	(2, 13168)
3246	(2, 16483)
292	(1, 15681)
3267	(3, 5937)
2096	(1, 31846)
2096	(15, 48569)
1204	(1, 45759)
2949	(1, 20932)
2193	(1, 44545)
1204	(2, 18037)
292	(5, 50102)
2096	(37, 10741)
292	(1, 33654)
1204	(1, 9665)
2949	(1, 46848)
3246	(1, 12739)
2096	(1, 27553)
1231	(1, 6691)
1204	(1, 6835)
2949	(1, 55505)
2096	(5, 49925)
292	(1, 11353)
3246	(3, 4392)
3246	(1, 44494)
3246	(1, 54443)
3246	(2, 16115)
292	(2, 17321)
2949	(1, 51523)
1231	(2, 16485)
3267	(18, 43856)
2193	(1, 46401)
292	(5, 49925)
1231	(1, 46467)
1204	(1, 33102)
1231	(5, 49704)
2193	(1, 12074)
2193	(1, 33239)
1204	(5, 49178)
2193	(1, 25103)
3246	(1, 15184)
3267	(1, 11418)
3267	(1, 493)
2949	(5, 48950)
2949	(1, 10486)
1231	(3, 5887)
2096	(1, 35705)
2193	(1, 18921)
2193	(2, 13909)
292	(1, 50924)
2949	(1, 39532)
2096	(1, 54902)
3267	(5, 49112)
1231	(1, 39188)
2193	(3, 5600)
2193	(1, 19032)
3246	(1, 42004)
1231	(1, 14400)
292	(5, 49063)
3246	(2, 16326)
3246	(1, 40246)
3246	(5, 50104)
2096	(3, 4031)
1204	(1, 12745)
1204	(1, 11731)
2096	(2, 14568)
2949	(0, 23591)
1231	(1, 45330)
292	(7, 55285)
2193	(3, 4091)
2096	(6, 57069)
1231	(3, 5062)
2193	(1, 54558)
292	(4, 55285)
1231	(1, 24604)
2949	(5, 48876)
2193	(3, 5937)
2096	(5, 49648)
3246	(3, 4553)
3246	(2, 16121)
3267	(1, 19448)
3107	(0, 42814)
1204	(1, 44980)
2949	(1, 23433)
1204	(1, 21728)
292	(1, 38782)
2193	(1, 47678)
2193	(1, 20103)
2096	(1, 20160)
1231	(1, 18945)
3246	(1, 25975)
3107	(1, 14165)
2096	(1, 44923)
3246	(3, 56335)
3246	(1, 18578)
3246	(1, 44086)
2096	(10, 54317)
2949	(18, 50164)
2949	(1, 12129)
3246	(1, 46139)
1204	(2, 14408)
2949	(1, 41406)
3267	(1, 8919)
1204	(5, 49760)
292	(2, 15957)
3107	(5, 49112)
1231	(1, 20752)
3246	(1, 16127)
292	(1, 55285)
2949	(1, 54505)
1231	(5, 48820)
3267	(3, 4361)
1204	(1, 30159)
1204	(1, 17973)
3246	(1, 38365)
2193	(1, 41849)
2193	(1, 30792)
2193	(1, 46465)
3107	(1, 24030)
3246	(1, 44626)
2193	(1, 13907)
1231	(3, 4530)
1204	(1, 21421)
3107	(1, 37391)
1231	(5, 48733)
2949	(1, 18164)
1204	(2, 15697)
1204	(1, 11344)
2193	(1, 54214)
2949	(1, 29244)
2193	(1, 3363)
2096	(16, 51792)
3246	(1, 19570)
1204	(1, 14628)
2949	(1, 8824)
2193	(1, 37391)
3246	(2, 16486)
2193	(16, 35219)
3267	(5, 48768)
1204	(1, 7232)
1231	(2, 16782)
3107	(2, 14370)
2949	(1, 10450)
3107	(1, 11042)
1204	(6, 56887)
3267	(2, 13925)
1204	(3, 5856)
2949	(1, 8263)
1231	(1, 53095)
2096	(1, 21792)
2949	(2, 14626)
1204	(3, 56335)
2193	(8, 30435)
2949	(1, 23349)
1231	(1, 40180)
1204	(1, 42644)
1231	(18, 41223)
2096	(1, 25305)
1204	(18, 20890)
3246	(1, 23479)
3246	(1, 41306)
2096	(3, 4091)
2096	(1, 9921)
292	(1, 54443)
2193	(1, 15002)
292	(1, 35336)
2193	(1, 12135)
3246	(1, 18903)
2193	(3, 4534)
2096	(2, 12916)
292	(1, 13832)
1204	(1, 10423)
2949	(3, 3999)
3107	(3, 5010)
2096	(3, 4596)
3246	(1, 18571)
292	(3, 4402)
1204	(1, 38584)
2096	(5, 49760)
3246	(1, 21400)
3246	(1, 11379)
3246	(2, 14982)
2096	(1, 44208)
1204	(5, 49055)
1204	(1, 31474)
2096	(1, 33619)
1204	(1, 16483)
2949	(1, 29972)
3246	(1, 16126)
2949	(5, 48918)
2096	(1, 44035)
2096	(1, 2087)
3267	(1, 13483)
3246	(1, 6771)
2949	(1, 48564)
2949	(2, 16554)
1231	(5, 49510)
3107	(2, 16588)
2193	(25, 11119)
1231	(1, 29100)
1204	(2, 15999)
1204	(5, 49477)
1204	(1, 10284)
1231	(1, 31542)
2096	(1, 48529)
2096	(1, 44905)
2096	(1, 7232)
2949	(1, 40227)
1204	(1, 11745)
1204	(1, 8998)
3246	(1, 26493)
2096	(3, 4219)
2949	(0, 10486)
1204	(5, 49650)
1204	(1, 38035)
2949	(1, 17051)
2949	(1, 6978)
2949	(3, 4111)
2949	(1, 55692)
3246	(1, 14392)
3267	(1, 40380)
2096	(2, 16432)
2096	(1, 47005)
1231	(1, 23439)
2949	(1, 12967)
292	(3, 5439)
292	(2, 15766)
3267	(1, 47091)
2096	(1, 21821)
3267	(3, 4031)
2949	(5, 50084)
1231	(1, 22704)
2096	(1, 38584)
3246	(1, 14493)
1231	(1, 53439)
1204	(1, 8764)
1204	(1, 6066)
1204	(1, 33706)
1231	(1, 30852)
2193	(1, 16904)
3246	(2, 15184)
1231	(1, 46179)
2096	(3, 4534)
2096	(1, 21771)
292	(2, 15193)
1231	(1, 7249)
3246	(1, 54642)
1204	(5, 48950)
3267	(5, 49510)
2096	(41, 25103)
2949	(1, 15040)
1204	(1, 16789)
1231	(1, 36024)
3107	(1, 19238)
3107	(5, 49832)
1231	(5, 49700)
1204	(0, 30159)
3246	(1, 16223)
2949	(1, 7776)
292	(1, 36191)
2949	(1, 51335)
3246	(1, 28728)
1204	(1, 9469)
3246	(1, 35587)
2949	(1, 18347)
1204	(1, 48200)
2193	(1, 15111)
2096	(1, 39802)
1204	(2, 17990)
1231	(3, 4091)
2949	(1, 11255)
2096	(1, 15340)
2096	(1, 27296)
1231	(3, 5937)
292	(1, 10922)
292	(2, 15102)
1204	(5, 48999)
1231	(1, 11199)
1204	(1, 31843)
3246	(3, 5391)
292	(5, 49761)
3107	(1, 20359)
2193	(1, 55187)
1231	(1, 33477)
3246	(1, 8263)
2193	(3, 4679)
2096	(3, 5036)
1204	(2, 17056)
3267	(1, 13481)
2096	(1, 16518)
2193	(1, 3552)
2096	(1, 15379)
3246	(3, 4485)
3267	(1, 19105)
3267	(3, 4392)
2193	(1, 52958)
1231	(1, 51314)
3267	(2, 14741)
2949	(1, 44471)
2949	(0, 45509)
2193	(5, 49266)
3246	(1, 38527)
1231	(1, 11198)
2949	(5, 48930)
2949	(2, 14773)
3267	(1, 48248)
2193	(3, 4006)
3246	(1, 37115)
3246	(3, 3999)
1204	(1, 22090)
2949	(1, 14584)
2193	(1, 22314)
3267	(1, 163)
1231	(1, 38952)
3246	(2, 16127)
2949	(5, 49699)
3246	(1, 21195)
1204	(1, 38532)
2949	(1, 48437)
1231	(5, 49112)
3246	(1, 54853)
2949	(1, 35469)
2949	(2, 17933)
1231	(1, 26293)
1231	(5, 50014)
3246	(1, 10872)
3107	(3, 5862)
1204	(1, 20448)
1204	(1, 10596)
2949	(1, 11737)
2193	(5, 49201)
2096	(2, 15164)
3246	(1, 20909)
292	(1, 46589)
2096	(1, 34438)
3267	(2, 13327)
1231	(1, 54519)
2193	(1, 38118)
2193	(2, 16622)
1231	(1, 7472)
1231	(1, 22200)
2193	(1, 27440)
3246	(1, 19988)
3267	(1, 52690)
1204	(3, 4243)
1231	(1, 11042)
2949	(5, 48647)
292	(2, 16208)
2193	(1, 29072)
3246	(5, 49525)
1204	(3, 3999)
3246	(1, 6978)
3246	(3, 4111)
1231	(5, 49560)
1231	(2, 16486)
1204	(11, 36511)
2949	(1, 14124)
292	(1, 48204)
1204	(1, 9008)
292	(1, 38826)
3246	(3, 56337)
2949	(5, 49284)
1204	(1, 9670)
3267	(1, 13485)
1204	(1, 38527)
2096	(1, 42589)
2949	(15, 10456)
2193	(3, 4804)
2949	(2, 15705)
2096	(1, 54301)
2949	(1, 44377)
3246	(5, 50084)
2096	(0, 48495)
2096	(1, 6573)
3246	(0, 7631)
1231	(1, 51040)
3107	(1, 15943)
3246	(1, 39365)
3107	(3, 3990)
1204	(1, 7236)
3246	(1, 33560)
1204	(1, 14274)
2096	(1, 21822)
2949	(2, 16273)
1204	(1, 19407)
1231	(1, 25756)
2193	(13, 20573)
3246	(2, 16126)
1231	(2, 16111)
3267	(3, 56335)
3107	(1, 38180)
1204	(1, 55511)
1204	(1, 22387)
2096	(1, 55286)
3246	(1, 17935)
292	(3, 3990)
1231	(1, 51484)
1231	(5, 49972)
1231	(1, 39401)
2193	(1, 7256)
2193	(3, 5934)
2096	(1, 9952)
3246	(5, 49100)
2949	(1, 20538)
2949	(3, 5858)
1231	(1, 46014)
1204	(3, 4111)
3267	(1, 36886)
1204	(2, 16676)
2193	(5, 49287)
2096	(1, 19290)
1204	(3, 4680)
1231	(5, 49282)
1231	(5, 48768)
2193	(3, 56337)
1204	(3, 56337)
2193	(1, 2404)
2193	(2, 16788)
3107	(1, 37444)
3246	(1, 9169)
1231	(1, 27855)
2193	(1, 19504)
3267	(2, 17479)
3246	(2, 17087)
2193	(1, 31286)
1204	(1, 18612)
1231	(1, 34836)
1204	(1, 51559)
2096	(1, 8263)
2193	(3, 4836)
2096	(1, 13981)
1204	(1, 28079)
3107	(2, 14804)
2193	(2, 16518)
3246	(1, 9350)
1204	(1, 43675)
2193	(1, 25089)
1231	(1, 34837)
3246	(2, 14392)
2193	(1, 53863)
2949	(1, 34870)
2949	(1, 38007)
2949	(1, 42741)
2096	(1, 21797)
1231	(1, 31566)
2193	(1, 25026)
2096	(1, 39758)
2096	(1, 43885)
2096	(23, 54297)
2949	(1, 9971)
3246	(2, 17980)
2949	(1, 40502)
3107	(1, 53287)
1204	(5, 49515)
3246	(2, 14493)
1204	(1, 9269)
3107	(3, 4125)
292	(1, 16534)
3267	(1, 16665)
3246	(1, 36632)
292	(5, 48680)
292	(1, 33118)
2096	(1, 14067)
1204	(6, 57708)
2193	(15, 26511)
1231	(1, 39396)
2096	(5, 48918)
2096	(1, 12915)
3246	(1, 10898)
1231	(1, 53363)
2193	(1, 23137)
2949	(2, 14280)
1204	(1, 26183)
1204	(2, 12969)
2096	(1, 13862)
292	(3, 4125)
1204	(2, 12979)
1204	(5, 50104)
2949	(6, 56391)
1231	(1, 17631)
1231	(5, 49832)
3246	(2, 16223)
1231	(1, 2094)
2193	(1, 2407)
1231	(0, 33001)
1204	(1, 19125)
1231	(1, 14523)
2949	(6, 56824)
2949	(1, 52088)
2096	(1, 39116)
2193	(18, 44244)
3246	(3, 4975)
2193	(3, 56335)
1204	(1, 12679)
2193	(3, 5376)
1204	(1, 28627)
2949	(1, 18173)
2096	(1, 33059)
1231	(1, 44956)
1204	(1, 23177)
2096	(3, 56337)
1204	(1, 46151)
2096	(3, 4513)
3267	(3, 4500)
2949	(1, 44763)
3246	(1, 7234)
292	(1, 54817)
2949	(6, 57483)
3246	(1, 20779)
2096	(3, 4107)
1231	(1, 28111)
2193	(2, 13291)
2096	(1, 54974)
1204	(1, 33015)
1231	(1, 20359)
2096	(28, 54300)
1231	(2, 13845)
2096	(5, 50084)
2949	(23, 28109)
1204	(2, 13921)
1204	(1, 15185)
2949	(6, 56225)
3267	(1, 29584)
3246	(1, 50157)
2949	(4, 28109)
2096	(1, 1022)
1204	(1, 41754)
1231	(3, 4031)
292	(5, 50084)
1204	(1, 9703)
3107	(2, 13337)
3107	(1, 15613)
2096	(1, 17935)
3246	(1, 44377)
1204	(1, 50484)
3246	(1, 34115)
3267	(1, 17481)
1231	(1, 7734)
2096	(1, 10537)
2193	(1, 15613)
2096	(1, 33972)
3267	(5, 49832)
2193	(1, 38073)
3246	(1, 44280)
2096	(2, 14859)
292	(1, 19406)
2096	(3, 5440)
3246	(1, 17087)
2949	(1, 16636)
3246	(1, 53998)
2949	(5, 49674)
292	(3, 5017)
1231	(3, 4994)
3107	(4, 11628)
2096	(1, 52711)
2096	(1, 27303)
2949	(27, 23591)
1231	(1, 37774)
3246	(1, 31364)
1231	(1, 55629)
2096	(1, 33222)
3246	(1, 53829)
3267	(28, 19448)
3107	(23, 11628)
3267	(1, 10981)
1204	(2, 14287)
1231	(1, 25094)
3246	(1, 54340)
2096	(3, 56335)
1204	(1, 16564)
3246	(1, 12042)
1204	(1, 6749)
1231	(1, 45347)
3246	(1, 18568)
2096	(1, 27610)
3246	(1, 40761)
3246	(1, 17980)
1204	(2, 16794)
2096	(0, 9952)
2193	(1, 34821)
1231	(1, 39425)
2949	(1, 42497)
1204	(1, 16791)
2949	(28, 23365)
292	(1, 21744)
1204	(1, 51780)
2193	(0, 31286)
2096	(1, 20581)
2096	(1, 42297)
1204	(1, 27034)
3107	(1, 11628)
2096	(1, 22964)
1231	(1, 12253)
2193	(1, 12406)
3246	(1, 12240)
2096	(1, 30009)
2949	(1, 55579)
2096	(1, 52225)
3267	(1, 6062)
2096	(5, 49699)
2949	(1, 10176)
3107	(1, 18563)
2193	(1, 43864)
1231	(2, 14742)
3107	(2, 13832)
1204	(1, 16785)
2949	(1, 22267)
1231	(4, 43684)
2949	(1, 16542)
3267	(3, 3999)
3246	(2, 17935)
1204	(1, 14283)
1231	(1, 32656)
3246	(1, 39549)
3107	(3, 4149)
3267	(1, 43148)
1231	(1, 23374)
2096	(1, 23084)
1204	(1, 30970)
1204	(1, 31581)
2193	(1, 32009)
3107	(4, 43209)
2949	(1, 38367)
1231	(1, 54510)
1204	(1, 44435)
1204	(1, 47973)
2193	(0, 30792)
3246	(1, 38794)
3246	(1, 39960)
1204	(2, 17267)
3246	(1, 3252)
292	(3, 4149)
2949	(3, 55880)
1204	(1, 15856)
3107	(23, 43209)
2949	(8, 37896)
2096	(5, 48647)
2949	(1, 41767)
2193	(2, 17259)
292	(1, 29682)
3246	(1, 38583)
1204	(1, 52714)
2949	(1, 20624)
1204	(1, 16637)
3267	(3, 4482)
2193	(21, 56315)
2949	(1, 31453)
1204	(1, 32589)
1231	(1, 43684)
3246	(1, 2953)
2949	(2, 12965)
2949	(1, 19450)
2949	(10, 53363)
292	(5, 48647)
292	(5, 48960)
1231	(6, 57253)
1204	(2, 14193)
2193	(32, 54049)
2949	(2, 17340)
1204	(1, 7806)
1204	(2, 14280)
1204	(2, 14185)
3246	(2, 13482)
1231	(1, 8854)
1204	(1, 7243)
1204	(1, 30259)
2096	(1, 54446)
3246	(17, 25039)
3267	(3, 56337)
1204	(1, 36611)
2096	(1, 36257)
2096	(1, 54312)
3267	(1, 39805)
1204	(1, 27045)
3107	(1, 14884)
2949	(1, 3635)
2949	(1, 43852)
3107	(1, 9183)
2193	(1, 45166)
2193	(2, 17992)
292	(1, 38592)
3246	(3, 5860)
1231	(1, 38631)
2949	(5, 49929)
292	(1, 14214)
2949	(1, 27500)
3267	(4, 43856)
3246	(0, 8592)
2193	(11, 30435)
2193	(1, 21930)
2949	(1, 16825)
1204	(1, 10142)
2949	(3, 4155)
2949	(1, 48181)
2949	(1, 750)
1231	(3, 56335)
1204	(1, 34912)
1231	(2, 13178)
2193	(1, 27076)
3267	(5, 48651)
2096	(3, 4783)
2949	(1, 32773)
3246	(1, 14499)
2949	(27, 10486)
1204	(1, 8263)
3246	(3, 4950)
3107	(1, 27939)
1204	(1, 23349)
2193	(1, 38990)
1231	(1, 16784)
2193	(3, 3999)
2949	(5, 49283)
2096	(2, 17968)
292	(1, 8903)
2193	(3, 4082)
2949	(3, 4050)
1204	(5, 50040)
2949	(1, 39187)
2096	(1, 28533)
2193	(5, 49122)
292	(1, 36991)
292	(1, 17980)
1204	(3, 5860)
2949	(1, 32076)
1231	(1, 14401)
3267	(1, 6618)
2096	(1, 25574)
2096	(2, 15002)
2096	(1, 14993)
1231	(2, 16116)
1204	(2, 16645)
2949	(0, 55692)
1204	(1, 28410)
2193	(1, 37358)
2949	(1, 39488)
2949	(1, 12927)
3107	(1, 7256)
1204	(5, 48918)
2096	(36, 23394)
2096	(1, 29794)
2949	(1, 11156)
2193	(1, 7437)
2193	(1, 41871)
1204	(1, 18039)
2193	(3, 4111)
2096	(6, 56978)
2096	(1, 41098)
1204	(3, 4255)
1231	(3, 5036)
1204	(1, 9650)
1204	(1, 34005)
292	(2, 16364)
3267	(2, 13830)
1204	(1, 43496)
2096	(0, 22964)
1231	(1, 21282)
1204	(1, 10576)
3246	(1, 6277)
2949	(1, 26295)
1204	(2, 16435)
2096	(1, 54919)
2949	(1, 30364)
3246	(1, 25599)
3267	(2, 17793)
2096	(1, 8654)
1231	(2, 13898)
2096	(1, 14873)
1231	(1, 52487)
2949	(1, 37651)
1204	(1, 21713)
1204	(13, 8764)
3246	(3, 55880)
2193	(1, 20869)
1204	(1, 48265)
3107	(1, 55030)
3267	(2, 14934)
3246	(1, 54124)
1204	(5, 50084)
2096	(3, 3999)
2096	(1, 6853)
2193	(1, 13918)
2096	(1, 12858)
2949	(13, 41073)
3246	(1, 13482)
3107	(5, 49289)
2949	(1, 16541)
2949	(1, 9704)
3246	(1, 26748)
1231	(1, 26542)
2949	(27, 45509)
2949	(1, 16545)
2193	(1, 23692)
2949	(1, 6975)
292	(1, 13524)
3267	(2, 15760)
292	(1, 30110)
3107	(3, 4389)
2193	(5, 49289)
1231	(0, 33477)
1204	(1, 20837)
2949	(1, 14622)
1204	(1, 17935)
2096	(53, 36257)
3267	(1, 17480)
292	(1, 38944)
1231	(1, 8246)
2096	(3, 4533)
2949	(1, 11254)
1231	(7, 41223)
3267	(1, 17477)
2193	(1, 20462)
2949	(6, 56765)
2949	(1, 52119)
2193	(3, 55880)
1204	(3, 55880)
2096	(1, 37295)
2096	(1, 33067)
2096	(3, 4111)
2096	(1, 37497)
3246	(3, 4155)
1204	(2, 17015)
1231	(1, 15896)
2949	(1, 15654)
1231	(2, 17935)
2096	(2, 17742)
3246	(1, 33533)
292	(1, 34126)
1204	(1, 16790)
3107	(2, 16223)
2096	(1, 15502)
2193	(1, 14863)
2193	(5, 49260)
292	(1, 51801)
1204	(0, 41061)
1231	(5, 49266)
3246	(1, 53226)
1204	(1, 16521)
3246	(3, 4050)
3246	(1, 46006)
1204	(1, 8861)
2193	(1, 9027)
1231	(28, 51040)
1231	(1, 21385)
3267	(3, 4536)
292	(11, 30478)
2193	(1, 37533)
2949	(1, 41338)
3267	(2, 13818)
2949	(1, 2947)
3246	(1, 6535)
1231	(1, 47406)
2193	(1, 21668)
2949	(17, 25039)
2949	(3, 5935)
1231	(12, 12242)
2193	(5, 50048)
2096	(1, 41422)
3246	(20, 23474)
2193	(3, 4155)
1204	(3, 4155)
1204	(1, 7253)
292	(1, 54828)
1204	(12, 25815)
2193	(1, 8336)
2949	(1, 16289)
1204	(1, 53376)
2096	(1, 35002)
3246	(1, 18335)
2096	(37, 48495)
292	(1, 47422)
3107	(3, 4123)
2193	(1, 35219)
1231	(3, 4631)
2949	(5, 49704)
2193	(1, 37983)
2949	(1, 28109)
3267	(21, 56315)
2949	(3, 4807)
2949	(1, 50611)
1204	(1, 30157)
2193	(1, 40715)
1204	(1, 45848)
2193	(2, 14873)
1204	(1, 16507)
2193	(3, 4050)
1204	(3, 4050)
2096	(1, 38258)
292	(3, 4123)
1231	(1, 29072)
1231	(3, 3999)
1204	(1, 7234)
3267	(2, 17935)
3267	(3, 5546)
3246	(2, 14499)
2096	(3, 55880)
1204	(2, 14591)
1204	(1, 11736)
2096	(1, 21804)
2193	(30, 26511)
2949	(1, 46260)
1204	(1, 26150)
2096	(2, 12873)
1231	(1, 13239)
2193	(1, 21284)
2096	(1, 45552)
292	(1, 50)
1204	(15, 37244)
2949	(3, 55879)
2096	(5, 50062)
2949	(16, 23365)
292	(1, 21543)
2193	(1, 23952)
2096	(1, 45075)
1204	(1, 44377)
1204	(1, 34115)
2949	(1, 44698)
2096	(3, 4239)
2193	(1, 35596)
2193	(1, 36081)
2096	(1, 54324)
